Id,Title,Company,Location,Summary
https://kr.indeed.com/viewjob?jk=1a77eef8e6d5418b ,[급] Category Insights Manager,Success Korea,서울 광화문역,business teams through Business Planning (both long- term + annual) process.? - Define the annual consumer understanding...
https://kr.indeed.com/viewjob?jk=3bb031f95312c279 ,"Principal, Back end Engineer (Service an...",Coupang,서울,diving deep to solve them. Plan and execute on a long term roadmap to grow domain systems in a scalable and stable manner...
https://kr.indeed.com/viewjob?jk=d4157a64fa8fea96 ,Marketing Manager,Guided Solutions,서울,research and analysis and make recommendations... long term strategies Develop structured training tools for sales...
https://kr.indeed.com/viewjob?jk=416c089694c80e6e ,Account Manager,BD,서울,"financial goals... business. Develop short- term and long- term sales strategy, execute sales plans through to launch..."
https://kr.indeed.com/viewjob?jk=f1b4e7eabc2da592 ,Associate Vet Affair Manager (학술팀 팀장),Success Korea,서울 삼성역,prioritized in order to maximize impact on short / long term BRMO. Principal Duties and Responsibilities ? Manages...
https://kr.indeed.com/viewjob?jk=2a809f8ef919aec1 ,Corporate Business Development & Strateg...,Success Korea,서울 서초동,joint ventures... 3) assisting... development of long- term strategy for RNTS divisions which include mobile platforms...
https://kr.indeed.com/viewjob?jk=b73d005e680278ba ,"Accounting Supervisor, Credit & AR Colle...",Thermo Fisher Scientific,서울,"customers’ financial status and set up credit limit, payment term on a regular basis. Evaluate collateral value and check..."
https://kr.indeed.com/viewjob?jk=1289245f63a53089 ,"Head of Industry Verticals, AWS Korea",Amazon Web Services Korea LLC,서울,"Responsibilities: · Develop the short, medium, and long term Korea Enterprise account/sales plan and drive revenue and market..."
https://kr.indeed.com/viewjob?jk=80177c77e3ff6abf ,Assistant Finance Manager(대리-과장급),Success Korea,서울 서울역,Reconciling payroll taxes and employee insurances -Long term deposit payables & customer credit management -AR collection...
https://kr.indeed.com/viewjob?jk=45c80ab602aa2d94 ,Senior Principal Software Engineer / Arc...,Coupang,서울,Cloud Native. You will develop a long- term roadmap to manage and improve this large... implement a mid/long term roadmap...
https://kr.indeed.com/viewjob?jk=1c9eff526f40bc59 ,"Account Manager, OEM Solutions Business...",Trimble,서울,exploring new horizons and building long term OEM partnerships. We work together... develop long- term business partnerships...
https://kr.indeed.com/viewjob?jk=aa4f8a29ba176412 ,Technical Account Manager,Sumo Logic,서울,value out of Sumo Logic and understanding a vision for long term success and growth. You... main point of contact...
https://kr.indeed.com/viewjob?jk=5ade5fe5275e7454 ,"Manager, Customer Excellence – Digital O...",Thermo Fisher Scientific,서울,within team. Set short- term and long- term team goals. Formulate strategy to achieve... short and long- term objectives. Drives...
https://kr.indeed.com/viewjob?jk=f9e7028161fe58e5 ,Emerging Channel Team Leader (부장급),Success Korea,서울 강남구,e-commerce sales program - Develop and execute short & long- term e-commerce strategy and roadmap - Updates e-commerce market...
https://kr.indeed.com/viewjob?jk=7363f826593542e4 ,Brand Manager (4~7 years),Success Korea,서울 여의도역,Capabilities - annual & mid-long term business planning - analytic skills... annual & mid-long term business planning...
https://kr.indeed.com/viewjob?jk=4be74e4e0f632de0 ,"Technical Marketing Manager, Memory Segm...",Cabot Microelectronics,경기도 수원,strategic customers. • Support corporate level near- term and longer- term market assessment and strategy development as needed...
https://kr.indeed.com/viewjob?jk=d1e22359dad4c1a1 ,Sr. Business Development Mgr.,Honeywell,서울,"opportunities, and develop and manage... become long- term users of Tridium’s products. Primary customer interface..."
https://kr.indeed.com/viewjob?jk=04bed05fc1b3b740 ,HR Manager채용,Success Korea,서울 강남구,law; - Develop HR plans... CEO to ensure short- and long- term staff requirements; - Provide effective induction...
https://kr.indeed.com/viewjob?jk=f5efe4d20645e786 ,Clinical Trial Educator (fixed-term),IQVIA,서울,Job Overview CTEs collaborate with research staff and other stakeholders to drive trial recruitment... support study...
https://kr.indeed.com/viewjob?jk=9189e63d57b1a9bc ,Cloud Application Architect,IBM,서울,technical recommendations or decisions Form and grow long- term trusted advisor relationships with clients Share your...
https://kr.indeed.com/viewjob?jk=d23815174aedbafa ,"Senior Sales Manager, EM Channel",Dyson,서울,set up GTM plan and long term & short term sales strategy to deliver stable sales... Vision and Mid- term Business plan...
https://kr.indeed.com/viewjob?jk=19944ee0ce69608d ,Scenario Planning Manager,Edwards Korea Ltd,충청남도 천안,role is responsible... review of demand scenarios from short term to long terms... Semiconductor division. Managing...
https://kr.indeed.com/viewjob?jk=b076ec40cced7829 ,Senior UX Designer,Asiance,서울,품권 지급 Working from home Leaving work at 4 o'clock on Long- term employee Chuseok & every Wednesday (Flexible) the last Friday...
https://kr.indeed.com/viewjob?jk=a83acc6c2615ad10 ,Enterprise Sales Engineer,Juniper Networks,서울,fosters a long- term business relationship Communicate key issues and advise customers on short-and long- term product...
https://kr.indeed.com/viewjob?jk=de0d21966a3ee254 ,"Field Sales Representative, Enterprise,...",Google,서울,"relationships with enterprise customers. Influence long- term strategic direction, and serve as a business partner. Negotiate..."
https://kr.indeed.com/viewjob?jk=c1692784e29fd96d ,"CSI Manager(Claim, Standard and Insights...",Dyson,서울,"creativity, innovation and ambition... fixed term contract for 12 months. #LI-DYSON Interview guidance We..."
https://kr.indeed.com/viewjob?jk=6f3222a775043285 ,Seeking Motivated Instructor for April D...,Chung Dahm Learning,부산광역시,winter... summer all contracts... minimum one year term E2 sponsorship Requirements... native English...
https://kr.indeed.com/viewjob?jk=03b58466d264a0b3 ,LE AE (차장급),Success Korea,서울 강남구,line knowledge. ? Ability to develop long- term strategic and executive level... develop long- term strategic and executive...
https://kr.indeed.com/viewjob?jk=eb36d335fefa479d ,"Engineering Strategic Account Manager, K...",Aveva,서울,Develop long term relationships... Thinks through and considers the long term cost/benefit implications of change...
https://kr.indeed.com/viewjob?jk=d2c184398f6f7c00 ,"Digital Sales & eCommerce Manager, Korea",Autodesk,서울,senior leadership and business partners to help create long term eCommerce & digital strategy... voice of Korea in all...
https://kr.indeed.com/viewjob?jk=54e3f6aba6e23df2 ,"Specialized Sales GTM Strategy Lead, AWS",Amazon Web Services Korea LLC,서울,Vertical Leads to build and drive the short and long- term GTM strategy. · Participate in Field and WWSO specialized sales...
https://kr.indeed.com/viewjob?jk=68e584fc44c1d706 ,"Sales Executive (차,부장급)",Success Korea,대한민국,presentation and negotiation skills. - Ability to develop long- term strategy with customer. [자격요건] - 관련분야 경력 10~15년 - 학사 이상...
https://kr.indeed.com/viewjob?jk=dcaca86393afc521 ,eCommerce Team Manager (+10 years),Success Korea,서울,eCommerce Sales Strategy Development Develop Short- term / Long- term eCom business plan and strategies Develop integrated...
https://kr.indeed.com/viewjob?jk=cbc38da7d3b7c9de ,외국계 의료기기 반도체 기업 Senior Application Engin...,Success Korea,서울 마포구,local customers... accounts for both short term and long term requirements and goals of customers. [자격요건] Fleunt English...
https://kr.indeed.com/viewjob?jk=e7cc75e364930f7a ,Operational Excellence Project Manager,Success Korea,서울 성동구,projects for achieving operation goals. Define and implement long term productivity roadmap through innovation and process...
https://kr.indeed.com/viewjob?jk=35557823eda0431d ,Inside Sales Account Mgmt II (대리급),Success Korea,서울,multiple stakeholders. - Effectively balances short term and long term priorities. - Develops and implements account plans...
https://kr.indeed.com/viewjob?jk=69dcef9880dd645d ,Key account manager,Success Korea,대한민국,"company guideline - Develop annual account plan and mid- term strategy - Planning account activity, promotion and budget(6..."
https://kr.indeed.com/viewjob?jk=f0eae014af34c7c4 ,Dell Technologies Select Enterprise Arch...,Dell Technologies,서울,"most well-known and complex enterprises while building long- term, trusted relationships with clients. DT Select accomplishes..."
https://kr.indeed.com/viewjob?jk=f122f176588b5334 ,Senior Solution Sales Executive-ARIBA,SAP,서울,"passionate about customer success, customer delight, and long- term customer relationships Outcome focused... role..."
https://kr.indeed.com/viewjob?jk=ec15636a0b3b8e0e ,Sales & Marketing Specialist,Success Korea,서울,Company is a newly created legal entity offering Long Term as well as Short Term Rental. The company will constantly innovate...
https://kr.indeed.com/viewjob?jk=090f53bc105c416d ,Strategy Manager Dell CSG-SnP Strategy,Dell Technologies,서울,global business to help achieve our long- term growth objectives... also keep us... address long- term business objectives...
https://kr.indeed.com/viewjob?jk=8dfd86d68fb9b1c3 ,외국계 IT 기업 - Account Executive (네트웍 영업),Success Korea,서울 강남구,skills. 8. Ability to develop long- term strategic and executive level relationships... develop long- term strategic and executive...
https://kr.indeed.com/viewjob?jk=7018842f381480e1 ,Pharmacy Sales Representative (4~7년차),Success Korea,서울,based on efficient paper work - Long- term career aspiration fits the organization... paper work - Long- term career aspiration...
https://kr.indeed.com/viewjob?jk=396ad32b5af8310f ,Hiring FT&PT Summer Program Instructors,One-Stop Prep,대한민국,provided after successful completion of contracted term. [Housing Support] Company will provide housing stipend...
https://kr.indeed.com/viewjob?jk=1771c663191a6554 ,Account Manager - MediaMonks Korea,MediaMonks,서울,"expectations. Help business accounts grow... long- term success for all parties, delivering against monthly and annual..."
https://kr.indeed.com/viewjob?jk=8b364abc6923453e ,Sales Director for EMI Shield,Success Korea,경기도 수원,"term relation at various levels and disciplines, in order to maximize the value (top- and bottom-line) of short & long term..."
https://kr.indeed.com/viewjob?jk=983e9f192d5d375e ,Assistant Sales Engineer,Molex,경기도 안산,drive value creation for profitable business growth upon long term base. The candidate must have the ability to work well...
https://kr.indeed.com/viewjob?jk=417123553fd8298a ,Sales Manager (APAC),Echobox,서울,your region. You... charge of building long- term partnerships with key decision makers at large publishing companies...
https://kr.indeed.com/viewjob?jk=a2283c35d995d125 ,Communication Assistant Manager,Success Korea,서울,corporate social responsibility activities and plans for long- term business support. 자격조건> -Hold track record of progressive...
https://kr.indeed.com/viewjob?jk=3de8c4eb618ba9f0 ,Digital Advertising Project Manager (Ons...,Hogarth Worldwide,서울,upcoming short- term projects... office. We're looking for long- term freelance partners so... end-date...
https://kr.indeed.com/viewjob?jk=28959b91f565de1e ,외국 상용차 재무기획(차장급),Success Korea,경기도 용인,have a responsibility of company strategy for both short- term and long- term... Directly report to controller for various...
https://kr.indeed.com/viewjob?jk=1bb07724594e878e ,Chemistry and/or Biology Teacher - A-Lev...,Kings Education - Seoul Centre,서울 강남구,"practical hours per term, 4 terms a year (Sept-early Dec, Jan-April, April-June, June-July). During non- term time, teacher..."
https://kr.indeed.com/viewjob?jk=b736d2fd4ccd3ba4 ,Human Resources Specialist,US Department of Defense Education Activity,대한민국,Land & base management Certain current or former term or temporary federal employees of a land or base management agency...
https://kr.indeed.com/viewjob?jk=481bbfa17024b45b ,유럽계글로벌 자동차부품제조사 application engineer 차부장...,에이치알 코리아,대한민국,Support the overall specifc strategy defined to ensure long term sustainable and profitable growth... dedicated customer...
https://kr.indeed.com/viewjob?jk=68b3055cd12e7bf6 ,Financial Analysis Manager,Ecolab,서울,different business division or district Prepare short- term and long- term business plans and strategies with market leadership...
https://kr.indeed.com/viewjob?jk=bcf1caa1318499f8 ,Principal Marketing Business Analysis (M...,Coupang,서울,"data is accessible, readily available for usage. Guide the long- term vision and architecture... data pipelines, data..."
https://kr.indeed.com/viewjob?jk=8c29c1036c738624 ,Commercial Account Executive - Seoul,Datadog,서울,continues to innovate... well positioned... long term. Equal Opportunity at Datadog: Datadog is an Affirmative...
https://kr.indeed.com/viewjob?jk=d7e0bdeef4b7d137 ,HR & Admin Manager,Success Korea,서울 중구,organizational effectiveness (translate long term strategic and short term operational challenges into people related plans...
https://kr.indeed.com/viewjob?jk=51881c46961396ba ,글로벌화장품PR,Success Korea,서울 강남구,채널 화장픔 브랜드) Key Job Accountabilities Develop short- term/ long- term communication strategy and execute strategic PR campaigns...
https://kr.indeed.com/viewjob?jk=7af54571a6a84047 ,Assistant Professor of Computational and...,George Mason University Korea,인천 송도동,"care system, and dependent tuition benefit. The expected term is two years... further opportunity for renewal and multi..."
https://kr.indeed.com/viewjob?jk=e6cacb41e884f03d ,Business Development Manager,AppLovin,서울,partnerships and transforms new opportunities into long term relationships and endurable revenues. Responsibilities: You...
https://kr.indeed.com/viewjob?jk=85b82f0c52a69012 ,INTERN - ECONOMIC AFFAIRS [Temporary],United Nations,인천,commission of any... acts. The term “sexual exploitation” means any actual... conditions. The term “sexual harassment...
https://kr.indeed.com/viewjob?jk=bc74689d9445a7f1 ,"Account Manager, ISV - Amazon Web Servic...",Amazon Web Services Korea LLC,서울,Services as well as best practices implementations · Develop long- term strategic relationships with key accounts... more...
https://kr.indeed.com/viewjob?jk=64ff5323512d4192 ,Alibaba Group-Fliggy Senior Key Account...,Alibaba,서울,profitable long- term partnerships... Able to develop sustainable long- term partnerships internally and externally...
https://kr.indeed.com/viewjob?jk=00a259b1ddbf5788 ,"E-Commerce Opportunities 매니저, 팀장 채용",Success Korea,서울 청담동,business plans that result... establishment of a long term interactive... consumer - Develop a plan and Lead global...
https://kr.indeed.com/viewjob?jk=340896135aabbc46 ,Research&CGT Key account manager,Cytiva,서울,so you can grow your career and expand your skills... long term. Cytiva is proud to work alongside a community of nine...
https://kr.indeed.com/viewjob?jk=a6e571ac46fa84ac ,Mindshare | Digital Planning Manager,Mindshare,서울,Grow team’s strategic capabilities and develop sound long term strategic plans for all the key brands. What you will need...
https://kr.indeed.com/viewjob?jk=a5e4337bd2128bba ,Help Desk Technician,Vision IT,대한민국,"We work side-by-side with our clients as a trusted, long- term partner offering innovative consultation and leadership..."
https://kr.indeed.com/viewjob?jk=cc6a2c70640a9065 ,"Mendix - Enterprise Sales Specialist, So...",Siemens Industry Software Ltd.,서울,"impact... world. So, if you aim high and think long term…you belong here. We innovate. We want... what happens next..."
https://kr.indeed.com/viewjob?jk=5f47555653d7e1b9 ,CIB Operations - Cash Equity Analyst - K...,"JPMorgan Chase Bank, N.A.",서울,"drives everything we do. We strive to build trusted, long- term partnerships to help our clients achieve... business..."
https://kr.indeed.com/viewjob?jk=af803b1792db3c68 ,Business Strategy Consultant (Senior Lev...,IBM,서울,transform the companies. 2. Business development: Build long term client relationship and engage in business development...
https://kr.indeed.com/viewjob?jk=bc15780e7e681ea7 ,"Global Account Executive, Technology (En...",Google,서울,global and regional decision-makers to build and implement long- term digital transformation strategies. Be responsible...
https://kr.indeed.com/viewjob?jk=9fd105e1bebfbfdf ,Services & OS Business Development Manag...,Electrolux,대한민국,Energy – Drive and deliver your roles in a short/long term perspective with strong ownership... profitable growth...
https://kr.indeed.com/viewjob?jk=78e0d9e801c6d9d0 ,Clinical Application Manager APAC,Intuitive,서울,actively invest in our team members to support... long- term growth so they can continue to advance our mission and strive...
https://kr.indeed.com/viewjob?jk=1d248f9fb8119ebc ,외국계 IT 기업 - AE (Account Executive),Success Korea,서울 강남구,line knowledge. - Ability to develop long- term strategic and executive level... develop long- term strategic and executive...
https://kr.indeed.com/viewjob?jk=692d21ba2e496983 ,Marketing Director,Success Korea,서울 양재역,"Responsible for developing and implementing short- term marketing plans and long- term marketing strategies, consistent..."
https://kr.indeed.com/viewjob?jk=83fb57e3ea665e31 ,"Senior Sales Manager, TVHS Channel",Dyson,서울,set up channel plan and long term & short term sales strategy to deliver stable... Vision and Mid- term Business plan...
https://kr.indeed.com/viewjob?jk=e9f73786bed9029d ,Senior Back-End Developer,Asiance,서울,품권 지급 Working from home Leaving work at 4 o'clock on Long- term employee Chuseok & every Wednesday (Flexible) the last Friday...
https://kr.indeed.com/viewjob?jk=fb0bb19b300b29ff ,"Sr Account Manager, SK - Amazon Web Serv...",Amazon Web Services Korea LLC,서울,"use... up-front expenses or long- term commitments, making AWS the most cost... Develop long- term strategic relationships..."
https://kr.indeed.com/viewjob?jk=4d7abadc31a934a5 ,OEM Sales Manager,Success Korea,서울 상암동,"via price changes or share gain. ? Building strong, long- term customer relationships, based on value... help contribute..."
https://kr.indeed.com/viewjob?jk=7018842f381480e1 ,Pharmacy Sales Representative (4~7년차),Success Korea,서울,based on efficient paper work - Long- term career aspiration fits the organization... paper work - Long- term career aspiration...
https://kr.indeed.com/viewjob?jk=b9da8f1bdd289210 ,Key Commodity Manager(third party servic...,Koch Engineered Solutions,서울,continuity plans covering supplier's short- or long- term service disruption in co-ordination with Supplier Relationship...
https://kr.indeed.com/viewjob?jk=96da26ed1ae4b8c8 ,"Sr. Practice Manager, Professional Servi...",Amazon Web Services Korea LLC,서울,disciplined team of direct reports. The PM will develop a long term Professional Services territory strategy and execute...
https://kr.indeed.com/viewjob?jk=b6f5587c81c4f268 ,UI Designer (freelance) - MediaMonks Kor...,MediaMonks,서울,large-scale platforms to mobile apps. You like working on long- term projects and love to get dirty with clean and functional...
https://kr.indeed.com/viewjob?jk=52e86dd51d9d9d2c ,Category Manager,Success Korea,서울 강남구,RESPONSIBILITIES/ACCOUNTABILITIES - Establish and manage a long term product strategy plan for concerned categories. - Define...
https://kr.indeed.com/viewjob?jk=431439f8c81a791b ,Account Manager – HKMC,BorgWarner,대한민국,BW and some activities in relevant industry. Make long- term plan of future market for BW. Responsible for area market...
https://kr.indeed.com/viewjob?jk=3f20a910683d6e8b ,KAO- CHC (=OTC),Success Korea,서울,Co-work with w/s team in BO to control contracted deal term i.e. money collecting - Updating new product launch information...
https://kr.indeed.com/viewjob?jk=f122f176588b5334 ,Senior Solution Sales Executive-ARIBA,SAP,서울,"passionate about customer success, customer delight, and long- term customer relationships Outcome focused... role..."
https://kr.indeed.com/viewjob?jk=a371ac59ee0e10ee ,Help Desk Technician,Vision Information Technology Consultants LLC,대한민국,"We work side-by-side with our clients as a trusted, long- term partner offering innovative consultation and leadership..."
https://kr.indeed.com/viewjob?jk=d3666476bc46dc6e ,KR_HP_National Sales Manager,Boehringer Ingelheim,대한민국,"humans and animals... family owned company, we focus on long term performance. We are powered by 50,000 employees globally..."
https://kr.indeed.com/viewjob?jk=748584801c657a03 ,Executive Technology Partner - Amazon We...,Amazon Web Services Korea LLC,서울,project programs that can achieve long- term outcomes in a scalable and sustainable... goals and long- term technical objectives...
https://kr.indeed.com/viewjob?jk=ffeb7f974a95a956 ,Server Build Technician (Seoul),"SoftLayer Technologies, Inc.",서울,who have 1 year of working experience or related educational qualifications are encouraged to apply Fixed Term Contract
https://kr.indeed.com/viewjob?jk=a02daae0c7cff1ea ,[해외취업] 뉴욕 최대 식품유통 기업 그래픽 디자이너 구인!,아이씨엔그룹,서울 역삼동,marketing managers to establish and renew short and long term strategic design goals. • Communicate with management...
https://kr.indeed.com/viewjob?jk=5993a6c8f0b70509 ,Digital Media Buyer,Asiance,서울,품권 지급 Working from home Leaving work at 4 o'clock on Long- term employee Chuseok & every Wednesday (Flexible) the last Friday...
https://kr.indeed.com/viewjob?jk=e0139146e7d4d4de ,Customer Relations Team Leader - IKEA Gi...,IKEA,경기도 고양,"satisfaction thereby driving sales growth and sustained long- term profitability. • You actively seek, and act on, customer..."
https://kr.indeed.com/viewjob?jk=efc3bbe670d99b23 ,UX Project Director,Asiance,서울,customers... long- term perspective... Reports... Maintain a strong and long- term relationship with clients. Create...
https://kr.indeed.com/viewjob?jk=14c6e7b091b70fb0 ,"Assistant Category Manager, Personal Car...",Dyson,서울,our vision and objectives in short term and long term. Work with Category Manger... work to maximise long term profitability...
https://kr.indeed.com/viewjob?jk=36b518474d4c9f4e ,"Sales, Advanced",Keysight Technologies,서울,maintaining... satisfaction. Maintains positive ongoing long- term relationships with key customers. Proactively acts...
https://kr.indeed.com/viewjob?jk=264c652c5a494bda ,"Account Executive, Enterprise Sales(Manu...",Salesforce,서울,"Executives, Partners etc. Generate short term results whilst maintaining a long term perspective to maximize overall revenue..."
https://kr.indeed.com/viewjob?jk=91cc6b013418f02e ,Brand Manager-Kids Primary Function,Success Korea,서울,assigned marketing projects to achieve annual and long term marketing objectives. 2) Working Relationships - Works closely...
https://kr.indeed.com/viewjob?jk=396e06a87603b588 ,Digital Native channel manager,Oracle,서울,"you. Detailed Description and Job Requirements Builds long term, strategic relationships with named and vertical business..."
https://kr.indeed.com/viewjob?jk=a73b9068922e1543 ,Director of Hospital Marketing and Digit...,Intuitive,서울,actively invest in our team members to support... long- term growth so they can continue to advance our mission and strive...
https://kr.indeed.com/viewjob?jk=5d9ccb303f6c2f18 ,"Senior KA Sales Manager, IVD",Success Korea,서울 강남구,objectives. -Explore more business innovation and make long term business plan. -Responsible for customer group breakthrough...
https://kr.indeed.com/viewjob?jk=2ae127bb2af079d8 ,Community Associate,IWG Careers,서울,"City:Seoul Country:Korea, Republic of Contract Type:Fixed Term Employee Type:Full Time Community Associate At Regus, we’ve..."
https://kr.indeed.com/viewjob?jk=d5e7f3b938205eb6 ,Aftermarket Sales Manager Korea,Nikkiso Cryogenic Industries,경기도 용인,"new customer relationships, ensuring Nikkiso is seen as a long- term business partner Aid prime equipment sales by maintaining..."
https://kr.indeed.com/viewjob?jk=0049e64a61fecda5 ,IMC- PR Mgr,Success Korea,서울 강남구,자격요건 담당직무 1.Draft and develop competitive short & long term digital strategy 2. Improve digital media spending effectiveness...
https://kr.indeed.com/viewjob?jk=670ba63e5ac61687 ,Technical Consultant,Elanco,서울,"goal of linking Elanco, products and services... long term business needs... accounts. Co-ordinate with colleagues..."
https://kr.indeed.com/viewjob?jk=cb449f6a68369d9c ,"Sales Director, Korea",Illumina,서울,sales agreements. Strong desire to win business and establish long term customer relationships. Excellent time management...
https://kr.indeed.com/viewjob?jk=d1d9931658bcc38c ,Manager People & Culture - Operations Ya...,Philip Morris International,대한민국,DAY’ • Strategy Development & Deployment - Ensure long term P&C Strategic Priorities are defined and agreed with respective...
https://kr.indeed.com/viewjob?jk=834446f082f8bd90 ,Business Development Manager,Success Korea,서울,plans based upon business strategy... significant mid- term impact on business unit overall results. ? May lead important...
https://kr.indeed.com/viewjob?jk=f8e5f3a41466e453 ,Sales Development Representative,DataDog,서울,continues to innovate... well positioned... long term. Equal Opportunity at Datadog: Datadog is an Affirmative...
https://kr.indeed.com/viewjob?jk=149f1a88fd33cee6 ,프로젝트 코디네이터 (Onsite 프리랜서),Hogarth Worldwide,서울,transfer launch assets to long- term Digital Asset system Assist Content PM... upcoming short- term projects...
https://kr.indeed.com/viewjob?jk=d6026a1db9c8ca31 ,[Global Biz Dev Div] Tech Business Devel...,PUBG,서울,"선정 프로세스 지원 파트너쉽 관련 협의/계약 협상 지원 당사의 협상력을 높이고 파트너사와 건강한 long- term relationship을 구축할 수 있도록, BD Manager를 지원하여 계약 체결 프로세스 지원 자격..."
https://kr.indeed.com/viewjob?jk=e4efb05bff0fdb31 ,"Business Development specialist , Interv...",Success Korea,서울 강남구,industry trends... impact on franchise short- term and long- term business plans to improve marketing and sales...
https://kr.indeed.com/viewjob?jk=9c90f26d2e1b6497 ,[FT&PT] Hiring Summer Program Instructor...,One-Stop Prep,서울 압구정역,provided after successful completion of contracted term. [Housing Support] Company will provide housing stipend...
https://kr.indeed.com/viewjob?jk=36f71e01a8d80aa8 ,Account Executive II (부장급),Success Korea,서울,skills. 8. Ability to develop long- term strategic and executive level relationships... develop long- term strategic and executive...
https://kr.indeed.com/viewjob?jk=716c453c7acae35a ,Sales Planning Manager,Success Korea,대한민국,status. 2)Annual Sales Planning & Budget Planning based on Mid- term plan and market status. 3)New Business project planning...
https://kr.indeed.com/viewjob?jk=dcaca86393afc521 ,eCommerce Team Manager (+10 years),Success Korea,서울,eCommerce Sales Strategy Development Develop Short- term / Long- term eCom business plan and strategies Develop integrated...
https://kr.indeed.com/viewjob?jk=802d5efc4b626a3f ,"Manager, Life Science Solutions Group (S...",Thermo Fisher Scientific,서울,Group Strategy will support Thermo Fisher Scientific’s long- term Life Science Solution Group strategy development efforts...
https://kr.indeed.com/viewjob?jk=ed670966662d799f ,작업 디자이너 (Onsite 프리랜서),Hogarth Worldwide,서울,원어민이나 영어를 잘하시는 분 매우 선호합니다... vacancy... upcoming short- term projects... happen intermittently from July/August...
https://kr.indeed.com/viewjob?jk=a03885da3c1030f6 ,Account Director - MediaMonks Korea,MediaMonks,서울,"targets, you’ll help grow business accounts... long- term success for all parties. Please be attentive... position..."
https://kr.indeed.com/viewjob?jk=874fb8367ad03070 ,Key Account Manager for EMI Shield,Success Korea,경기도 수원,"term relation at various levels and disciplines, in order to maximize the value (top- and bottom-line) of short & long term..."
https://kr.indeed.com/viewjob?jk=3bb031f95312c279 ,"Principal, Back end Engineer (Service an...",Coupang,서울,diving deep to solve them. Plan and execute on a long term roadmap to grow domain systems in a scalable and stable manner...
https://kr.indeed.com/viewjob?jk=68e584fc44c1d706 ,"Sales Executive (차,부장급)",Success Korea,대한민국,presentation and negotiation skills. - Ability to develop long- term strategy with customer. [자격요건] - 관련분야 경력 10~15년 - 학사 이상...
https://kr.indeed.com/viewjob?jk=890e2da4690f09e9 ,Telecommunications Engineering Specialis...,Barbaricum,경기도 평택,"objectives... clearly defined near- term, mid- term, and long- term initiatives. Qualifications Active DoD Secret..."
https://kr.indeed.com/viewjob?jk=fb0bb19b300b29ff ,"Sr Account Manager, SK - Amazon Web Serv...",Amazon Web Services Korea LLC,서울,"use... up-front expenses or long- term commitments, making AWS the most cost... Develop long- term strategic relationships..."
https://kr.indeed.com/viewjob?jk=b136ac78e92e8839 ,Inside Sales Account Mgmt III (과장급),Success Korea,서울,multiple stakeholders. - Effectively balances short term and long term priorities. - Develops and implements account plans...
https://kr.indeed.com/viewjob?jk=16aa6fcd7d8c4f78 ,Senior Partner Solutions Architect - Dat...,Amazon Web Services Korea LLC,서울,"build complex, AWS-optimized architectures, and develop a long- term strategy with AWS business development and service teams..."
https://kr.indeed.com/viewjob?jk=35557823eda0431d ,Inside Sales Account Mgmt II (대리급),Success Korea,서울,multiple stakeholders. - Effectively balances short term and long term priorities. - Develops and implements account plans...
https://kr.indeed.com/viewjob?jk=396ad32b5af8310f ,Hiring FT&PT Summer Program Instructors,One-Stop Prep,대한민국,provided after successful completion of contracted term. [Housing Support] Company will provide housing stipend...
https://kr.indeed.com/viewjob?jk=29ec70525e309417 ,글로벌 E-Commerce 팀장 채용,Success Korea,서울 강남구,business plans that result... establishment of a long term interactive... consumer - Develop a plan and Lead global...
https://kr.indeed.com/viewjob?jk=e1943cc89efb922b ,Service Engineer (RSC),Success Korea,서울,"repair, troubleshooting, etc.) - Onsite support for long- term projects inside and outside of Korea - Technical indoor support..."
https://kr.indeed.com/viewjob?jk=feb1b1346ea01166 ,Teller,US Defense Commissary Agency,대한민국,Land & base management Certain current or former term or temporary federal employees of a land or base management agency...
https://kr.indeed.com/viewjob?jk=f1c50a8d6e97b0cb ,"Team Lead, Authentication & Quality Assu...",StockX,서울,aligned... near term and future... teams... develop short and long- term growth strategies. What you will do...
https://kr.indeed.com/viewjob?jk=141de932f84eadb7 ,Senior AE (MBU) 모집,Success Korea,서울 강남구,our customers in ways that would lead to long term business relationships and long term business growth ? Review customers...
https://kr.indeed.com/viewjob?jk=a26747f459e2e958 ,Partner Growth Manager,Infobip,서울,region... accountable for securing short and long- term profitable business... company by developing the existing...
https://kr.indeed.com/viewjob?jk=eb7c2ad108586b4d ,Plant Controller,OWENS CORNING,충청남도,"Customer Focus Work Standards / Quality Contributing to Team Success MS office, English, Finance and Accounting term"
https://kr.indeed.com/viewjob?jk=3992e9fb44f365e0 ,"Assoc Spec, Sales",Edwards Lifesciences,서울,"meet sales targets while contributing to development of short- term region plan • Builds and manages strong, long-lasting..."
https://kr.indeed.com/viewjob?jk=6f5f75cc64590508 ,Hiring Instructors,One-Stop Prep,대한민국,provided after successful completion of contracted term. [Housing Support] Company will provide housing stipend...
https://kr.indeed.com/viewjob?jk=f1888a7d1de04876 ,"Field Marketing Manager, Japan and Korea",Remerge,서울,need. Office Exchange: travel to our global offices for short term assignments. Team Events : celebrate achievements and live...
https://kr.indeed.com/viewjob?jk=e64d2f1e2de938b4 ,Solutions Architect,Amazon Web Services Korea LLC,서울,managers within your larger organization when discussing mid- term customer strategy and architectural best practices · We...
